PHP	front	intro	pv9j	PHP_front_intro_pv9j		# Introduction to Philippians\n\n## Part 1: General Introduction\n\n### Outline of the book of Philippians\n\n1. Greeting, thanksgiving and prayer (1:1–11)\n2. Paul’s report on his ministry (1:12–26)\n3. Instructions\n    * To be steadfast (1:27–30)\n    * To be united (2:1–2)\n    * To be humble (2:3–11)\n    * To work out our salvation with God working in you (2:12–13)\n    * To be innocent, and shining as light (2:14–18)\n4. Timothy and Epaphroditus (2:19–30)\n5. Warning about false teachers (3:1–4:1)\n6. Personal instruction (4:2–5)\n7. Rejoice and do not be anxious (4:4–6)\n8. Final remarks\n    * Values (4:8–9)\n    * Contentment (4:10–20)\n    * Final Greetings (4:21–23)\n\n### Who wrote the book of Philippians?\n\nPaul wrote Philippians. Paul was from the city of Tarsus. He had been known as Saul in his early life. Before becoming a Christian, Paul was a Pharisee. He persecuted Christians. After he became a Christian, he traveled several times throughout the Roman Empire telling people about Jesus.\n\nPaul wrote this letter while in prison in Rome.\n\n### What is the book of Philippians about?\n\nPaul wrote this letter to the believers in Philippi, a city in Macedonia. He wrote it to thank the Philippians for the gift they had sent him. He wanted to tell them how he was doing in prison and to encourage them to rejoice, even if they were suffering. He also wrote to them about a man named Epaphroditus, the one who brought the gift to Paul. While visiting Paul, Epaphroditus became ill, so Paul decided to send him back to Philippi. Paul encouraged the believers in Philippi to welcome him and to be kind to Epaphroditus when he returned.\n\n### How should the title of this book be translated?\n\nTranslators may choose to call this book by its traditional title, “Philippians.” Or they may choose a clearer title, such as “Paul’s Letter to the Church in Philippi,” or “A Letter to the Christians in Philippi.” (See: [[rc://*/ta/man/translate/translate-names]])\n\n## Part 2: Important Religious and Cultural Concepts\n\n### What was the city of Philippi like?\n\nPhilip, the father of Alexander the Great, founded Philippi in the region of Macedonia. This meant that the citizens of Philippi were also considered citizens of Rome. The people of Philippi were proud of being citizens of Rome. But Paul tells the believers that it is much more important that they are citizens of heaven (3:20).\n\n## Part 3: Important Translation Issues\n\n### Singular and plural “you”\n\nIn this book, the word “I” refers to Paul. The words “you” and “your” always refer to the believers in Philippi, except for one time in 4:3. (See: [[rc://*/ta/man/translate/figs-you]])\n\n### Who were the “enemies of the cross of Christ” (3:18) in this letter?\n\nThe “enemies of the cross of Christ” were probably people who called themselves believers, but they did not obey God’s commands. They thought that freedom in Christ meant that believers could do whatever they desired, and God would not punish them (3:19).\n\n### Why were the words “joy” and “rejoice” frequently used in this letter?\n\nPaul was in prison when he wrote this letter (1:7). Even though he suffered, Paul said many times that he was joyful because God had been kind to him through Jesus Christ. He wanted to encourage his readers to have the same trust in Jesus Christ.\n\n### What does Paul mean by the expressions “in Christ,” or “in the Lord,” etc.?\n\nThese kinds of expressions occur in 1:1, 8, 13, 14, 26, 27; 2:1, 5, 19, 24, 29; 3:1, 3, 9, 14; 4:1, 2, 4, 7, 10, 13, 19, 21. Paul meant to express the idea of a very close union with Christ and the believers. See the introduction to the book of Romans for more details about this kind of expression.\n\n### What are the major issues in the text of the book of Philippians?\n\nSome versions have “Amen” at the end of the final verse in the letter (4:23). The ULT, UST, and some modern versions include it, but many other versions do not. (See: [[rc://*/ta/man/translate/translate-textvariants]])
PHP	1	22	kxuu	PHP_1_22_kxuu	τοῦτό μοι καρπὸς ἔργου	If the an abstract noun **labor** would be unclear in your language, you may express the meaning behind this word by using a verb phrase. Alternate translation: “I will accomplish something important”
PHP	1	23	tq29	PHP_1_23_tq29	συνέχομαι δὲ ἐκ τῶν δύο	The phrase **I am hard pressed between the two** is a metaphor. Paul speaks as if he were experiencing literal pressure from two opposite sides at the same time. Paul uses this figurative expression to show his difficulty in deciding which decision is best, if given the option between living or dying. If this would be confusing in your language, you could translate this phrase using a metaphor that would make sense in your language, or you could choose to use plain language to express it. Alternate translation: “both options have their advantages, so the decision is not an easy one for me”
PHP	1	23	j1sv	PHP_1_23_j1sv	συνέχομαι	The phrase **I am hard pressed** is in passive form. If this would be confusing in your language, you could express the meaning behind this phrase by using a verb phrase that is in the active voice. Alternate translation: “It is not easy for me to decide”
PHP	1	23	q0n1	PHP_1_23_q0n1	τῶν δύο	Here, the phrase **the two** refers to the two options regarding what decision is best. The choice of continuing to live on earth and serve Christ or its alternative, the choice of leaving earth to be with Christ. If the phrase **the two** would be confusing in your language, consider stating this explicitly. Alternate translation: “these two options” or “these two choices”
PHP	1	23	u1zs	PHP_1_23_u1zs	τὴν ἐπιθυμίαν ἔχων	If the word abstract noun **desire** would be unclear in your language, you could express the meaning of this word by using the verbal form. Alternate translation: “yearning” or “preferring”
PHP	1	23	hhjr	PHP_1_23_hhjr	ἀναλῦσαι	Here Paul is referring to his death with the phrase **to depart**. Instead of focusing on the unpleasantness of death, Paul is using the word **depart** to focus on the positive result of his death, namely, that his physical death will result in his being with Christ. If it would be clearer in your language, you could use a different euphemism or express this plainly. Alternate translation: “to leave this life” or “to depart from this earth” or “to die”
PHP	1	24	etly	PHP_1_24_etly	τὸ δὲ ἐπιμένειν ἐν τῇ σαρκὶ	The phrase **but remain in the flesh** means to remain alive in one’s body on earth. See how you translated **flesh** in [1:22](../01/22.md). If this would be unclear in your language, consider stating this plainly. Alternate translation: “but to continue in the body” or “but to continue to live on this earth”
PHP	1	24	k2j7	PHP_1_24_k2j7	ἀναγκαιότερον	In the phrase **{is} more necessary** Paul leaves out the implied words “than departing” because he knows that his readers will understand them from the context. If this would be unclear in your language, consider supplying these omitted words in your translation. Alternate translation: “rather than departing is more necessary”
PHP	1	24	hnl7	PHP_1_24_hnl7	ὑμᾶς	See how you translated the word **your** in [1:5](../01/05.md).
PHP	1	25	bu8d	PHP_1_25_bu8d	καὶ τοῦτο πεποιθὼς	The word **this** refers back to [1:24](../01/24.md) where Paul said that he believed it was more necessary that he remain alive on earth so that he could continue helping the Philippian Christians mature in their faith. If this would be unclear in your language, consider further explaining the word **this** in your translation. Alternate translation: “And being sure that it is better for you that I remain” or “And having been convinced that I should remain here on earth”
PHP	1	25	xwl1	PHP_1_25_xwl1	τοῦτο πεποιθὼς	If it would be more natural in your language, you could express this with an active form. Alternate translation: “because I am sure of this”
PHP	1	25	kmp4	PHP_1_25_kmp4	μενῶ	Here, the word **remain** refers to remaining alive on earth in one’s body in contrast to dying and leaving the earth to be with Christ. See how you translated the word **remain** in [1:24](../01/24.md) and make the meaning the same here. Alternate translation: “I will continue living on this earth”
PHP	1	25	hzmd	PHP_1_25_hzmd	μενῶ καὶ παραμενῶ	These two words mean very similar things. The first is more general and the second is more specific about remaining with someone. If your language has one word for both of these meanings, you could use that here. Alternate translation: “I will continue with”
PHP	1	25	rruy	PHP_1_25_rruy	ὑμῖν	See how you translated the word **you** in [1:2](../01/02.md).
PHP	1	25	xvx9	PHP_1_25_xvx9	εἰς τὴν ὑμῶν προκοπὴν καὶ χαρὰν	If it would be clearer in your language, you could express the ideas behind the abstract nouns **progress** and **joy** with verbal phrases. Alternate translation: “so that you will advance and be joyful”
PHP	1	25	vnn9	PHP_1_25_vnn9	εἰς τὴν ὑμῶν προκοπὴν καὶ χαρὰν	This phrase, **progress and joy**, may be expressing a single idea by using two words connected with **and**. The word **joy** tells how it feels to progress in faith. Alternate translation: “joyful progress”
PHP	1	25	h6f2	PHP_1_25_h6f2	ὑμῶν	See how you translated the word **your** in [1:5](../01/05.md).
PHP	1	25	zse3	PHP_1_25_zse3	τῆς πίστεως	If it would be clearer in your language, you could express the idea behind the abstract noun **faith** with a verbal phrase. Alternate translation: “in trusting Jesus”
PHP	1	26	viwq	PHP_1_26_viwq	ἵνα	Here, the phrase **so that** indicates that what follows is the purpose of what came before it. The purpose of Paul remaining alive, ([1:25](../01/25.md)), was to increase the Philippian’s boasting in Christ. In your translation, use the method your language uses to indicate purpose.
PHP	1	26	d906	PHP_1_26_d906	καύχημα & ἐν	If it would be clearer in your language, you could express the idea behind the abstract noun **boasting** by expressing its meaning in a verb phrase or in some other way that would be natural in your language. Alternate translation: “glorying in” or “rejoicing in”
PHP	1	26	j1d2	PHP_1_26_j1d2	παρουσίας	Here the word **coming** describes Paul’s travel from the perspective of the Philippians. In your language, it may be more natural to describe his travel from Paul’s perspective and use a word such as “going.” Here and in verse [27](../01/27.md), use the word or phrase that is most natural in your language.
PHP	1	26	ay37	PHP_1_26_ay37	διὰ τῆς ἐμῆς παρουσίας	Here the word **through** could refer to: (1) the reason the Philippians would greatly boast in Christ. Therefore, the word **through** means “because”. Alternate translation: … because of my coming” (2) the means by which the Philippians would greatly boast in Christ. Therefore, the word **through** means “by”. Alternate translation: “by my coming”
PHP	1	27	bwmq	PHP_1_27_bwmq	ἐλθὼν	Your language may have a different way of expressing the motion described by the word **come**. Here, the word **come** refers to Paul traveling to where the Philippians live and visiting them. See how you translated the form of this word in the previous verse, [1:26](../01/26.md).
PHP	1	27	yddq	PHP_1_27_yddq	ἀξίως τοῦ εὐαγγελίου τοῦ Χριστοῦ πολιτεύεσθε	This is a command or instruction to all of the Philippian Christians. Use the most natural form in your language to give direction to a group of people.
PHP	1	27	u09z	PHP_1_27_u09z	στήκετε	Here, the phrase **stand firm** is used to mean not changing one’s beliefs but, rather, remaining steadfast in what one believes. If this would be unclear in your language, consider using an equivalent expression from your language, or use plain language. Alternate translation: “you be unmoved” or “you remain strong in your faith”
PHP	1	27	kmn8	PHP_1_27_kmn8	ἐν ἑνὶ πνεύματι, μιᾷ ψυχῇ	Here, the phrases **in one spirit** and **with one soul** mean essentially the same thing and are used together to emphasize the importance of unity. If it would be clearer in your language, you could translate them together as one expression and express the emphasis in another way. Alternate translation: “unified as one spirit” or “with complete unity”
PHP	1	27	jfxp	PHP_1_27_jfxp	ἐν ἑνὶ πνεύματι, μιᾷ ψυχῇ	Here, the phrases **in one spirit** and **with one soul** are used to mean “to have unity in one’s primary purposes and beliefs.” Both phrases refer to being in agreement about what matters. If these expressions would be confusing in your language, you may use plain language or use a similar expression from your language. Alternate translation: “with one mind” or “with singleness of purpose” or “in full agreement”
PHP	1	27	ej2s	PHP_1_27_ej2s	συναθλοῦντες	Alternate translation: “cooperating together in the work”
PHP	1	27	ya3h	PHP_1_27_ya3h	τῇ πίστει τοῦ εὐαγγελίου	Here, the abstract noun **faith** in the phrase **the faith of the gospel** refers to what believers understand and do as a result of believing the gospel, which is God’s message about Jesus.
PHP	1	28	u9an	PHP_1_28_u9an	τῶν ἀντικειμένων	The phrase **the ones opposing you** refers to the people who were opposing the Philippian Christians and causing them trouble. If this would be unclear in your language, consider stating this plainly. Alternate translation: “the people opposing you” or “the people opposing you because you believe in Jesus”
PHP	1	28	l495	PHP_1_28_l495	ἥτις ἐστὶν αὐτοῖς ἔνδειξις	The word **This** in the phrase **This is a sign to them** refers to the lack of fear because of their faith that the Philippian believers will have when they are opposed.
PHP	1	28	t225	PHP_1_28_t225	ἀπωλείας	If it would be clearer in your language, you could express the idea behind the abstract noun **destruction** by using a verb form or by expressing it in some other way that would be clear in your language. Alternate translation: “that God will destroy them”
PHP	1	28	ypn8	PHP_1_28_ypn8	σωτηρίας	If it would be clearer in your language, you could express the idea behind the abstract noun **salvation** by using a verb form of this word or by expressing it in some other way that would be clear in your language. Alternate translation:
PHP	1	28	nb4b	PHP_1_28_nb4b	τοῦτο ἀπὸ Θεοῦ	The word **this** in the phrase **this from God** could refer to: (1) what comes before it in this verse, both the courage God gives the Philippian Christians and the sign that their courage gives to those opposing them. Alternate translation: “your lack of fear and the evidence it gives is all from God” (2) the sign given to those who oppose the Philippian Christians. Alternate translation: “this sign is from God”
PHP	1	29	qous	PHP_1_29_qous	ὑμῖν ἐχαρίσθη τὸ	You could express this with an active form, and you could state who did the action. Alternate translation: “God has graciously granted to you”
PHP	1	30	x4z3	PHP_1_30_x4z3	τὸν αὐτὸν ἀγῶνα ἔχοντες	If the abstract noun **struggle** would be confusing in your language, you could express it with a verb phrase, as the UST does, or by expressing the idea behind this word in some other way that would be clear in your language. Alternate translation: “facing the same strife” or “enduring the same trials”
PHP	1	30	cewf	PHP_1_30_cewf	τὸν αὐτὸν ἀγῶνα ἔχοντες, οἷον εἴδετε ἐν ἐμοὶ	Here, the word **struggle** is a figurative way of referring to the conflict that Paul and the Philippian believers had with people who opposed them because of their faith. Paul speaks of it here as if it were a military battle or an athletic competition. If this would be unclear in your language, you could state this in plain language. Alternate translation: “as you experience the same opposition from people that you saw that I experienced”
PHP	1	30	hnec	PHP_1_30_hnec	εἴδετε ἐν ἐμοὶ, καὶ νῦν ἀκούετε ἐν ἐμοί	Here, the phrase **in me** occurs twice, both times referring to what Paul is experiencing. If this would be unclear in your language, you could express this in a way that is understandable in your language. Alternate translation: “you saw me experience and now hear that I am experiencing”
PHP	2	intro	ixw8	PHP_2_intro_ixw8		# Philippians 2 General Notes\n\n## Structure and formatting\n\nSome translations, like the ULT, set apart the lines of verses 6–11. These verses describe the example of Christ. They teach important truths about the person of Jesus.\n\n## Special concepts in this chapter\n\n### Practical instructions\n\nIn this chapter Paul gives many practical instructions to the church in Philippi.\n\n## Other possible translation difficulties in this chapter\n\n### “If there is any”\n\nThis appears as though it is a type of hypothetical statement. However, it is not a hypothetical statement, because it expresses something that is true. The translator may also translate this phrase as “Since there is.”
PHP	2	1	v4ns	PHP_2_1_v4ns	οὖν	The word **Therefore** indicates that what follows is the natural result of or conclusion to what preceded it. Use the most natural form in your language to show this relationship.
PHP	2	1	b1q7	PHP_2_1_b1q7	εἴ τις & παράκλησις ἐν Χριστῷ, εἴ τι παραμύθιον ἀγάπης, εἴ τις κοινωνία Πνεύματος, εἴ τις σπλάγχνα καὶ οἰκτιρμοί	The phrase **if {there is} any**, which occurs one time in this verse, and the phrase **if any**, which occurs three times in this verse, appear to be hypothetical statements. However, they are not hypothetical, because they each express things which are true. If it would be clearer in your language, you could express the meaning of these phrases explicitly. Alternate translation: “because of the encouragement which comes from Christ, because there is comfort from his love, because of the fellowship of the Spirit, because you have affections and compassions” or “since Christ has encouraged you, since there is comfort from his love, since there is fellowship in the Spirit, since you have affections and compassions”
PHP	2	1	del5	PHP_2_1_del5	εἴ τι παραμύθιον ἀγάπης, εἴ τις κοινωνία Πνεύματος, εἴ τις σπλάγχνα καὶ οἰκτιρμοί	In the three occurrences of the phrase **if any** in this verse, the missing words, “there is,” are implied and can be supplied in your translation if omitting them would cause confusion. Alternate translation: “if there is any comfort from love, if there is any fellowship of the Spirit, if there are any affections and compassions”
PHP	2	1	xye5	PHP_2_1_xye5	εἴ τις & παράκλησις ἐν Χριστῷ	# Connecting Statement:\n\nIf it would be clearer in your language, you could express the idea behind the abstract noun **encouragement** by using a verbal form of this word. Alternate translation: “if Christ encourages you”
PHP	2	1	n82s	PHP_2_1_n82s	εἴ τις & παράκλησις ἐν Χριστῷ	# Connecting Statement:\n\nHere, the word **encouragement** could refer to: (1) “encouragement” (2) “exhortation” Alternate translation: “if there is any exhortation in Christ” (3) both the idea of “encouragement” and “exhortation” at the same time. Alternate translation: “if there is any encouragement and exhortation in Christ”
PHP	2	1	dapb	PHP_2_1_dapb	εἴ τις & παράκλησις ἐν Χριστῷ	# Connecting Statement:\n\nHere, the phrase, **encouragement in Christ** probably means the encouragement that Christ gives to believers because they are in union with him. If it would be clearer in your language, you could state that explicitly. Alternate translation: “because of the encouragement which comes from Christ” or “if Christ encourages you” or “because you are encouraged by being in Christ” or “since you are encouraged because of your union with Christ”
PHP	2	1	k1b2	PHP_2_1_k1b2	εἴ τι παραμύθιον ἀγάπης	Here, **love** probably refers to Christ’s love for the Philippians. Alternate translation: “if his love has given you any comfort” or “if his love for you has comforted you in any way”
PHP	2	1	d63e	PHP_2_1_d63e	εἴ τι παραμύθιον ἀγάπης	If it would be clearer in your language, you could express the ideas behind the abstract nouns **comfort** and **love** by using verbal forms of these words and/or using them in a verbal phrase. Alternate translation: “if Christ’s love for you has comforted you” or “if being loved by Christ has comforted you” or “if Christ’s love comforts you”
PHP	2	1	ub8e	PHP_2_1_ub8e	εἴ τι παραμύθιον ἀγάπης	The phrase **comfort of love** refers to the comfort which the Philippian believers received from Christ’s love. If it would be clearer in your language, consider stating this explicitly. Alternate translation: “if you have received any comfort from Christ’s love” or “if Christ’s love comforts you”
PHP	2	1	m84k	PHP_2_1_m84k	εἴ τις κοινωνία Πνεύματος	The phrase **fellowship of the Spirit** could refer to: (1) the Holy Spirit giving the Philippian Christians fellowship with each other. Alternate translation: “if the Spirit has produced any fellowship among you” or “if the Spirit has given you fellowship with each other” (2) the Philippian Christians’ fellowship with the Holy Spirit. Alternate translation: “if you have fellowship with the Spirit” (3) both the Holy Spirit giving the Philippian Christians fellowship with each other and to their having fellowship with the Holy Spirit. Alternate translation: “if you have any fellowship with the Spirit and the Spirit has produced in you any fellowship with each other”
PHP	2	1	quhq	PHP_2_1_quhq	εἴ τις κοινωνία Πνεύματος	If it would be clearer in your language, you could express the idea behind the abstract noun **fellowship** by using it in a verbal phrase. Alternate translation: “if the Spirit has produced any fellowship among you” or “if the Spirit has given you fellowship with each other”
PHP	2	1	l2px	PHP_2_1_l2px	εἴ τις σπλάγχνα καὶ οἰκτιρμοί	If it would be clearer in your language, you could express the idea behind the abstract nouns **affections** and **compassions** by using them in a verbal phrase. Alternate translation: “if you feel any affection and compassion for one another” or “if you have any affection and compassion for each other”
PHP	2	1	u3dz	PHP_2_1_u3dz	εἴ τις σπλάγχνα καὶ οἰκτιρμοί	The phrase **if any affections and compassions** probably refers to the Philippian believers’ affection and compassion toward each other. If it would be clearer in your language, consider stating this explicitly. Alternate translation: “if you have any affection and compassion toward one another”.
PHP	2	2	j5v2	PHP_2_2_j5v2	πληρώσατέ μου τὴν χαρὰν	If your language does not use an abstract noun for the idea of **joy**, you can express the idea behind the abstract noun **joy** by using an adjective or verb. Alternate translation: “make me overflow with happiness”
PHP	2	2	jxq2	PHP_2_2_jxq2	τὸ αὐτὸ φρονῆτε	Alternate translation: “you think together as one”
PHP	2	2	ve0w	PHP_2_2_ve0w	τὴν αὐτὴν ἀγάπην ἔχοντες	If your language does not use an abstract noun for the idea of **love**, you can express the idea behind the abstract noun **love** with an adjective or verb. Alternate translation: “love each other”
PHP	2	2	yo7j	PHP_2_2_yo7j	σύνψυχοι	Paul’s use of the idiom, **united in soul**, is a figurative way of asking the Philippians to be unified and to agree about what is important. If it would be helpful in your language, you could use an equivalent idiom or use plain language. Alternate translation: “be one in spirit” or “be one in heart and will” or “agree about what is important” or “be unified”
PHP	2	2	b8gz	PHP_2_2_b8gz	τὸ ἓν φρονοῦντες	Alternate translation: “being concerned about the same things”
PHP	2	3	p0v0	PHP_2_3_p0v0	μηδὲν κατ’ ἐριθείαν	Alternate translation: “Do not be selfishly ambitious” or “Do not do anything with an attitude of self-importance”
PHP	2	3	y1le	PHP_2_3_y1le	μηδὲ κατὰ κενοδοξίαν	Alternate translation: “or with empty pride”
PHP	2	3	xmey	PHP_2_3_xmey	μηδὲ κατὰ κενοδοξίαν	If your language does not use an abstract noun for this idea, you can express the idea behind the abstract noun **conceit** by using an adjective or some other way. Alternate translation: “or with prideful motives”
PHP	2	3	kzj6	PHP_2_3_kzj6	ἀλλὰ τῇ ταπεινοφροσύνῃ ἀλλήλους ἡγούμενοι ὑπερέχοντας ἑαυτῶν	If your language does not use an abstract noun for this idea, you can express the idea behind the abstract noun **humility** by using an adjective or some other way. Alternate translation: “but rather, act in a humble way by considering others more important than yourselves”
PHP	2	4	ezk6	PHP_2_4_ezk6	μὴ τὰ ἑαυτῶν ἕκαστος σκοποῦντες, ἀλλὰ καὶ τὰ ἑτέρων ἕκαστοι	Alternate translation: “each of you caring not only about what you need, but also about what others need”
PHP	2	4	nowd	PHP_2_4_nowd	ἕκαστος	The phrase **each one** here means “each person” and refers to all of the Philippian believers. If it would be clearer in your language, consider stating this explicitly. Alternate translation: “every one of you” or “each of you”
PHP	2	4	ob45	PHP_2_4_ob45	μὴ & σκοποῦντες	Alternate translation: “not thinking about”
PHP	2	4	l3q0	PHP_2_4_l3q0	ἑαυτῶν	Here, the reflexive pronoun **themselves** is plural in form in the original language in which Paul wrote this letter. If your language has a plural form for this pronoun, consider using it here. Alternate translation: “of yourselves”
PHP	2	4	qmzl	PHP_2_4_qmzl	ἑαυτῶν	Here, the reflexive pronoun **themselves** refers back to **each one** at the beginning of the verse. Alternate translation: “of yourselves”
PHP	2	5	pqdc	PHP_2_5_pqdc	τοῦτο φρονεῖτε ἐν ὑμῖν, ὃ καὶ ἐν Χριστῷ Ἰησοῦ	Alternate translation: “Have the same attitude that Christ Jesus had”
PHP	2	5	rh98	PHP_2_5_rh98	τοῦτο φρονεῖτε ἐν ὑμῖν, ὃ καὶ ἐν Χριστῷ Ἰησοῦ	If your language does not use an abstract noun for the idea of **attitude**, you can express the idea behind the abstract noun **attitude** with a verb such as “think.” Alternate translation: “Think about one another the way Christ Jesus thought of people”
PHP	2	5	kwoe	PHP_2_5_kwoe	τοῦτο φρονεῖτε	This is a command or instruction to all of the Philippian believers. Use the most natural form in your language to give direction to a group of people. Alternate translation: “Every one of you should have this attitude”
PHP	2	5	acmu	PHP_2_5_acmu	τοῦτο φρονεῖτε ἐν ὑμῖν, ὃ καὶ ἐν Χριστῷ Ἰησοῦ	Here the phrase **Have this attitude in you which also {was} in Christ Jesus** means that a believer is to have the same attitude and disposition which Christ Jesus had and which characterized his behavior. If it would be helpful in your language, consider stating it explicitly. Alternate translation: “Think the same way that Christ Jesus did” or “Have the same values which Christ Jesus also had”
PHP	2	6	xo2l	PHP_2_6_xo2l	ἐν μορφῇ Θεοῦ ὑπάρχων	The phrase **existing in the form of God** means that Jesus had the very nature of God. It does not mean that Jesus only appeared to be God, but was not God. This phrase is saying that Jesus was fully God. The rest of this verse and the next two verses explain that Jesus, while being fully God, humbled himself and acted as a servant, in obedience to God. Avoid any translation that would suggest that Jesus was not fully God. Alternate translation: “being fully God” or “though everything that is true of God is true of him”
PHP	2	6	kd1l	PHP_2_6_kd1l	οὐχ & ἡγήσατο	Alternate translation: “did not think” or “did not regard”
PHP	2	6	els2	PHP_2_6_els2	ἁρπαγμὸν	Alternate translation: “something to be held onto” or “something to be retained”
PHP	2	7	x5rt	PHP_2_7_x5rt	ἀλλὰ	The word **Instead** introduces a contrast between the preceding clause in [2:6](../02/06.md) and what is expressed about Jesus in this verse and the next two verses. The contrast is made between Jesus’ choice to retain his divine rights and privileges, or to surrender them. Choose the best form in your language to show the contrast that **Instead** expresses here. Alternate translation: “On the contrary” or “Rather” or “But instead”
PHP	2	7	kvjd	PHP_2_7_kvjd	ἀλλὰ ἑαυτὸν ἐκένωσεν	Here, the pronoun **he** refers to Jesus. If it would be helpful in your language, consider the best way to express the meaning of **he** to show that it refers to Jesus. Alternate translation: “Instead, Jesus emptied himself”
PHP	2	7	c64i	PHP_2_7_c64i	ἑαυτὸν ἐκένωσεν	Here, the reflexive pronoun **himself** refers to Jesus and is used to emphasize the fact that Jesus freely and intentionally chose to empty himself of divine rights and privileges. Consider the best way to express the emphatic element of this pronoun in your language. Alternate translation: “he willingly set aside divine privileges”
PHP	2	7	yu25	PHP_2_7_yu25	ἑαυτὸν ἐκένωσεν	Here, Paul statement that Christ **emptied himself** is figurative, and not literal. By using the figurative phrase **he emptied himself**, Paul is vividly expressing that Christ chose to give up his divine rights and privileges when he became human. If it would be helpful in your language, you could use an equivalent metaphor from your culture, or use plain language. Alternate translation: “he gave up divine rights and privileges” or “he willingly set aside divine privileges”
PHP	2	7	r5dn	PHP_2_7_r5dn	μορφὴν δούλου λαβών	The phrase, **having taken the form of a servant**, means that Jesus acted as a servant while on earth. It does not mean that Jesus simply appeared to be a servant. If it would be helpful in your language, consider using an equivalent expression from your language, or state this in plain language. Alternative translation, “and acted as a servant”
PHP	2	7	qetl	PHP_2_7_qetl	ἐν ὁμοιώματι ἀνθρώπων γενόμενος	The phrase **having been born in the likeness of men** means that Jesus became a human being. It does not mean that Jesus only appeared to be human. Rather, it means that Jesus, who always existed as God, chose to take on a human body and appear on earth in human form. If it would be helpful in your language, consider saying this in plain language. Alternate translation: “having become a human being”
PHP	2	7	tc8n	PHP_2_7_tc8n	ἐν ὁμοιώματι ἀνθρώπων	Here, the word **men** is emphasizing the idea of Jesus’ humanity rather than his gender. The word **men** is plural in form to emphasize the idea that Jesus resembled humanity in general. Consider the best way in your language to express this emphasis on Jesus’ humanity. Alternate translation: “in the likeness of human beings”
PHP	2	7	uizd	PHP_2_7_uizd	καὶ σχήματι εὑρεθεὶς ὡς ἄνθρωπος	The phrase **having been found in appearance as a man** does not mean that Jesus appeared to be a man but was not a man. Rather, this phrase continues the thought of the previous phrase, **having been born in the likeness of men**, and means that Jesus became a human being and therefore was fully human in appearance. The phrase, **in appearance**, points out that Jesus appeared in all ways to be fully human. It also indicates that while being fully human, Jesus was distinct from the rest of humanity: He retained his full deity while being human and, therefore, he was both human and divine at the same time. Alternate translation: “and while being found in the form of a human being”
PHP	2	7	jmr8	PHP_2_7_jmr8	ἄνθρωπος	Here the word **man** is emphasizing the idea of Jesus’ humanity rather than his gender. If your language has a way of expressing this emphasis on Jesus’ humanity, consider using the term that would most clearly express this. See how you translated the word **men** earlier in this verse. Alternate translation: “a human being”
PHP	2	8	t8a6	PHP_2_8_t8a6	ἐταπείνωσεν ἑαυτὸν, γενόμενος ὑπήκοος μέχρι θανάτου	The phrase **having become** clarifies or introduces the way that Jesus **humbled himself**. Choose the most natural form in your language to express this meaning. Alternate translation: “Jesus humbled himself by becoming obedient to the point of dying” or “Jesus humbled himself this way, by obeying to the point of death” or “Jesus humbled himself, specifically, by obeying God to the point of death”
PHP	2	8	ttys	PHP_2_8_ttys	ἑαυτὸν	The reflexive pronoun **himself**, which refers to Jesus, is used here to emphasize Jesus’ action of humbling himself. Consider the best way in your language to express the emphatic element of this pronoun.
PHP	2	8	r5f0	PHP_2_8_r5f0	γενόμενος ὑπήκοος μέχρι θανάτου, θανάτου δὲ σταυροῦ	If it would be clearer in your language, you could express the idea behind the two occurrences in this verse of the abstract noun **death** with a verb such as “dying”. Alternate translation: “ having become obedient to the point of dying, even dying on a cross”
PHP	2	8	l1fk	PHP_2_8_l1fk	γενόμενος ὑπήκοος μέχρι θανάτου	The phrase **to the point of** is an English idiom that translates a single Greek preposition. This preposition emphasizes the intensity of Jesus’ obedience to the Father by showing that **death** that follows as the extreme result of that obedience. Alternate translation: “ remaining obedient even though it resulted in him dying”
PHP	2	8	flk2	PHP_2_8_flk2	θανάτου δὲ σταυροῦ	The phrase **even death on a cross** emphasizes that dying on a cross was a very humiliating way to die. By using the word **even** and repeating the word **death**, Paul is emphasizing the great extent of Jesus’ humility and obedience. Think about the best way in your language to show the emphasis provided by the phrase **even death on a cross**. Alternate translation: “even so far as dying on a cross” or “even to the extent of dying on a cross”
PHP	2	9	f3ek	PHP_2_9_f3ek	διὸ	The word **Therefore** shows the reason and result relationship between what comes before this word and what follows it. Here, **Therefore** introduces the result of Jesus humbling himself, as was described in [2:6–8](../02/06.md). Choose the form in your language that best expresses the reason and result relationship expressed by the word **Therefore**. Alternate translation: “Because of this” or “Because Jesus acted this way”
PHP	2	9	wmvd	PHP_2_9_wmvd	αὐτὸν ὑπερύψωσεν	Alternate translation: “greatly honored him”
PHP	2	9	mvb7	PHP_2_9_mvb7	τὸ ὄνομα τὸ ὑπὲρ πᾶν ὄνομα	Here, **name** is a metonym that refers to the status or position associated with someone’s name. Alternate translation: “the position that is above every other position” or “the position that is higher than any other position” or “the rank that is above every other rank”
PHP	2	10	b3ai	PHP_2_10_b3ai	ἵνα	The phrase **so that** connects this verse with the preceding verse, [2:9](../02/09.md) and shows that this verse and the next verse are the result of [2:9](../02/09.md). Use the most natural form in your language to show this connection.
